@relation 'df_distancia-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.Remove-R3-5,9-10,13-19,21-24,28-40,42-43,46-53,55,57-59,61-62,65-67,69-73,76'

@attribute customer_state {SP,RJ}
@attribute total_payment_value numeric
@attribute total_freight numeric
@attribute total_weight_g numeric
@attribute total_volume_cm3 numeric
@attribute principal_category_by_price {utilidades_domesticas,cama_mesa_banho,brinquedos,beleza_saude,relogios_presentes,moveis_decoracao,informatica_acessorios,esporte_lazer}
@attribute principal_seller_state_by_price {SP,PR,MG,RJ}
@attribute purchase_year numeric
@attribute facturacion_promedio_t1 numeric
@attribute facturacion_mediana_t1 numeric
@attribute facturacion_std_t1 numeric
@attribute facturacion_total_7d_avg numeric
@attribute dias_entrega_promedio_7d_avg numeric
@attribute dias_entrega_promedio_t2 numeric
@attribute dias_entrega_promedio_prev_month numeric
@attribute es_post_domingo_festivo numeric
@attribute es_diciembre numeric
@attribute es_fin_de_semana_extendido numeric
@attribute distancia_km numeric
@attribute distancia_total_t1 numeric
@attribute distancia_total_prev_month numeric
@attribute delivery_days numeric

@data
SP,164.06,14.07,600,11500,brinquedos,SP,2017,161.101311,104.21,368.76486,40636.452857,11.954804,13.643646,11.723562,0,1,0,190.441743,16064.413604,343849.808439,13
SP,144.14,26.14,600,3888,beleza_saude,SP,2018,153.49,103.895,174.533391,34391.242857,9.921734,9.686667,11.552505,0,0,0,456.778884,22637.657096,489980.283895,2
SP,209.2,12.4,1650,28175,moveis_decoracao,SP,2018,157.728646,117.79,184.352327,14877.707143,8.531697,3,11.552505,0,0,0,17.00474,28308.196726,489980.283895,3
SP,311.81,31.82,14000,52272,utilidades_domesticas,SP,2018,180.9525,152.345,161.884717,41625.317143,17.092107,14.564356,14.949342,1,0,0,438.029736,10318.134409,393740.533187,8
RJ,215.15,19.25,337,2704,relogios_presentes,SP,2018,129.624286,124.02,33.268779,11724.394286,18.554286,17.131579,13.721701,0,0,1,550.246735,4022.057178,483615.821486,11
SP,31.75,11.85,600,23625,cama_mesa_banho,SP,2017,150.525117,96.8,149.986026,33145.33,10.492922,10.645161,11.723562,0,1,1,299.810713,21900.982878,343849.808439,13
SP,196.95,37.05,8100,102144,moveis_decoracao,SP,2018,154.873096,111.6,167.824996,45981.09,15.435221,15.877841,14.949342,0,0,0,25.460169,20156.727425,393740.533187,2
RJ,32.94,7.94,350,3360,brinquedos,RJ,2017,171.685393,104.965,208.343832,34017.224286,10.359448,9.852843,11.723562,0,1,1,18.393676,14738.586446,343849.808439,4
SP,34.86,10.96,225,6300,beleza_saude,SP,2017,180.075192,105.7,269.577625,5904.01,9.118353,0,7.389867,0,0,0,104.841534,3234.335779,26973.463786,10
SP,51.2,11.3,850,8750,cama_mesa_banho,SP,2018,442.305714,122.92,832.617889,46012.425714,8.950165,8.163462,9.806023,1,0,0,41.662456,9787.780409,427136.256107,2
SP,92.57,13.57,1000,12096,cama_mesa_banho,SP,2018,182.13625,139.795,177.899632,29850.881429,13.875819,15.172043,13.715038,1,0,0,333.712418,5745.475222,458277.70975,3
SP,88.37,9.37,250,3840,relogios_presentes,SP,2017,154.924854,99.725,189.887078,39168.767143,11.443648,10.264706,11.723562,0,1,0,94.071836,31588.129177,343849.808439,2
SP,62.08,12.69,638,3952,beleza_saude,SP,2017,153.49287,95.21,170.620632,29695.538571,11.366604,11.052174,11.846389,0,0,1,402.005617,5491.322893,345715.109856,9
SP,307,58,8150,32760,moveis_decoracao,PR,2018,154.851445,113.05,178.839639,47455.257143,11.913726,10.784,16.552935,0,0,0,286.859182,22961.161362,475528.215386,17
SP,137.74,17.76,1900,35000,beleza_saude,SP,2018,142.808909,102.05,120.419847,36148.887143,17.417759,13.025907,16.552935,1,0,0,20.643542,8617.038965,475528.215386,21
SP,96.17,21.17,2550,31500,moveis_decoracao,SP,2018,183.830466,112.61,316.135736,42949.447143,11.135274,8.755556,9.806023,0,0,0,562.033796,16157.10594,427136.256107,5
SP,96.62,11.62,1300,17408,informatica_acessorios,SP,2018,206.279143,118.03,324.511544,42628.695714,7.562918,7.551205,11.552505,0,0,1,60.874949,2141.11371,489980.283895,6
SP,46.16,11.26,2250,3300,beleza_saude,SP,2018,179.383589,113.94,406.098785,47550.468571,7.676694,8.397849,9.806023,0,0,0,110.712081,21411.339348,427136.256107,12
SP,236.41,16.42,350,13440,brinquedos,RJ,2018,162.37186,112.25,235.350514,45708.175714,13.570767,11.327778,16.552935,0,0,1,371.790659,26637.277852,475528.215386,5
SP,139.41,11.91,1400,5103,cama_mesa_banho,SP,2018,156.528327,114.52,154.057749,38381.315714,12.888317,12.046595,13.721701,0,0,0,66.172792,15560.116431,483615.821486,1
SP,147.59,27.69,800,3087,utilidades_domesticas,SP,2017,438.332727,135.655,1003.220525,12828.83,14.495699,15.791667,13.725249,1,0,0,33.414333,6356.674737,117624.976813,7
SP,87.44,13.54,1200,8550,beleza_saude,SP,2017,157.006923,97.9,305.147476,17777.727143,11.923112,12.414966,12.847377,0,0,0,293.131875,6638.448098,250979.635758,10
SP,18.76,10.96,400,2400,moveis_decoracao,SP,2017,239.571325,116.24,758.611654,9320.034,12.821678,13.929412,9.861342,0,0,1,24.80716,2498.09848,100740.261894,9
SP,220.04,15.04,3300,54000,cama_mesa_banho,SP,2017,133.54451,97.08,139.564923,15678.452857,10.951708,8.181818,11.140125,0,0,0,11.985515,11643.171343,205372.622305,5
SP,55.96,12.96,150,5832,esporte_lazer,SP,2018,171.615015,115,207.15601,32729.044286,9.735076,9.816393,11.552505,0,0,0,498.59589,19567.357091,489980.283895,10
SP,162.04,12.14,1700,7616,cama_mesa_banho,SP,2018,169.586402,116.9,209.749791,43343.128571,16.083124,16.087227,14.949342,0,0,0,85.497631,17802.794485,393740.533187,3
SP,307.68,14.18,571,12000,informatica_acessorios,PR,2018,150.340792,102.1,182.147188,32152.238571,13.564187,14.916667,13.715038,0,0,0,444.895114,25003.91727,458277.70975,13
SP,53.37,8.47,400,600,cama_mesa_banho,SP,2018,188.087573,108.53,230.445267,48617.692857,7.75761,8.315104,9.806023,0,0,1,140.973994,5565.531973,427136.256107,8
SP,162.04,12.14,1700,7616,cama_mesa_banho,SP,2018,158.87925,96.3,233.820394,36358.02,11.197563,10.570175,16.552935,0,0,1,140.151841,4537.639416,475528.215386,3
SP,73.34,13.44,800,2800,beleza_saude,PR,2017,157.713765,88.96,211.241204,26438.621429,13.64832,27.202128,11.02144,0,0,0,461.031393,7305.96905,305993.249671,5
SP,122.37,12.47,6050,36000,esporte_lazer,SP,2017,127.860588,83.205,139.256663,36969.41,11.19509,11.831933,11.723562,1,1,0,26.740174,13187.485212,343849.808439,1
SP,34.86,10.96,600,1428,utilidades_domesticas,SP,2017,179.582174,97.52,268.579369,10027.751429,12.333992,11.705882,9.861342,0,0,1,182.042278,6428.379622,100740.261894,5
SP,42.68,12.69,500,2560,cama_mesa_banho,SP,2018,147.695567,88.81,194.603274,37011.132857,14.648013,15.201863,15.685915,0,0,0,297.675147,18164.685452,352932.881383,11
RJ,75.68,19.58,950,9450,cama_mesa_banho,SP,2018,179.383589,113.94,406.098785,47550.468571,7.676694,8.397849,9.806023,0,0,0,601.605559,21411.339348,427136.256107,8
RJ,54.09,15.1,367,5120,beleza_saude,SP,2018,146.014415,112.3,130.785534,21616.735714,18.373546,19.484746,13.715038,0,0,1,741.465717,6369.767111,458277.70975,15
SP,83.41,13.51,1350,23625,cama_mesa_banho,SP,2018,164.557957,111.89,203.704758,29612.587143,15.03058,12.472414,13.715038,0,0,1,297.760631,1139.441711,458277.70975,12
SP,79.24,9.34,750,24360,brinquedos,SP,2017,188.397236,113.82,325.686075,16150.611429,10.117619,9.849206,11.140125,0,0,1,25.306521,4239.83957,205372.622305,5
SP,65.71,12.71,650,2560,cama_mesa_banho,SP,2018,182.13625,139.795,177.899632,29850.881429,13.875819,15.172043,13.715038,1,0,0,338.761186,5745.475222,458277.70975,7
SP,73.68,13.78,600,30000,cama_mesa_banho,SP,2018,146.362915,96.72,165.432762,32499.034286,14.54052,14.405303,14.586934,0,0,1,287.147641,12222.955869,422407.097607,10
SP,98.69,8.79,500,2700,informatica_acessorios,SP,2018,165.430319,118.74,185.144258,37786.594286,8.86101,14,9.806023,0,0,0,14.755557,27386.428971,427136.256107,3
SP,76.63,11.73,900,6880,moveis_decoracao,SP,2017,170.139937,115.45,192.966966,35972.163333,15.915555,0,11.723562,0,1,0,11.476494,21508.641652,343849.808439,1
SP,37.86,10.96,114,5168,beleza_saude,SP,2017,944.366667,658.3,971.866483,11525.625714,12.617585,11.882883,11.572975,1,0,1,96.382776,474.690799,176378.045309,4
SP,163.13,15.13,1200,5472,esporte_lazer,SP,2018,166.211826,110.44,164.481791,45392.054286,15.164592,14.188571,14.949342,0,0,1,315.802193,2550.737229,393740.533187,9
SP,179.22,19.22,350,4807,beleza_saude,MG,2018,200.668375,113.11,297.011044,39235.857143,12.129444,11.695817,13.721701,0,0,1,473.057494,16653.398431,483615.821486,10
SP,163.52,18.52,2026,17940,esporte_lazer,SP,2018,180.9525,152.345,161.884717,41625.317143,17.092107,14.564356,14.949342,1,0,0,217.015173,10318.134409,393740.533187,2
SP,163.5,73.5,22300,6272,esporte_lazer,MG,2017,114.962,106.43,52.39504,5252.152857,14.991401,15.5,13.725249,1,0,0,387.133389,4046.992032,117624.976813,12
SP,343.5,13.51,838,8232,beleza_saude,SP,2017,146.611981,98.19,167.518805,22352.051429,10.370174,12.121212,10.36886,0,0,0,20.232906,10681.151987,256548.885209,11
RJ,176.78,16.88,567,9632,beleza_saude,SP,2017,173.528304,105.38,239.844784,39983.462857,12.257722,12.727869,11.723562,0,1,1,734.445065,14642.728132,343849.808439,18
SP,111.92,22.03,900,12268,brinquedos,SP,2017,178.518043,107.94,227.957735,26834.117143,11.926817,10.758824,11.02144,0,0,1,34.9085,1415.038738,305993.249671,2
RJ,154.38,34.38,16550,57200,utilidades_domesticas,SP,2018,184.131212,148.69,140.537962,35527.151429,14.694456,14.181102,14.586934,1,0,1,500.60861,1001.051991,422407.097607,6
SP,828.08,28.18,2400,17600,brinquedos,RJ,2018,179.338817,105.315,261.721228,48319.182857,13.922536,12.3531,16.552935,0,0,0,798.709714,23769.722048,475528.215386,7
SP,87.55,12.65,180,2210,informatica_acessorios,PR,2018,111.365556,89.395,56.761406,30507.954286,13.280247,12.397436,15.685915,1,0,0,526.42042,1008.967727,352932.881383,11
SP,106.16,16.26,1383,20000,cama_mesa_banho,SP,2017,158.053911,102.305,174.920883,32450.058571,10.548577,11.257813,11.846389,0,0,0,290.781024,12662.738601,345715.109856,19
RJ,98.82,16.82,850,8192,brinquedos,SP,2018,161.68973,133.85,136.447037,27259.815,17.067504,15.338462,15.685915,1,0,0,358.505165,7366.054344,352932.881383,9
SP,119.24,15.24,550,704,relogios_presentes,SP,2018,161.304949,101.495,217.304079,47105.684286,8.663476,8.262987,9.806023,0,0,1,34.504987,29600.962713,427136.256107,4
SP,36.75,11.85,400,4800,cama_mesa_banho,SP,2017,153.49287,95.21,170.620632,29695.538571,11.366604,11.052174,11.846389,0,0,1,310.882512,5491.322893,345715.109856,8
SP,29.24,9.34,800,18000,utilidades_domesticas,SP,2017,150.340833,110.59,116.636958,20260.79,12.827611,11.961111,11.846389,0,0,1,12.044035,1752.27189,345715.109856,3
SP,186.76,26.97,4700,23986,beleza_saude,SP,2018,156.955534,99.65,233.737464,40317.415714,11.137556,9.174419,9.806023,0,0,1,364.097019,20786.585005,427136.256107,5
SP,195.17,25.27,8600,55125,utilidades_domesticas,SP,2018,163.659758,108.42,201.78268,42752.932857,11.433647,9.987179,13.721701,0,0,0,119.549802,20665.840911,483615.821486,5
RJ,153.2,18.2,1850,12000,cama_mesa_banho,SP,2017,159.004757,102.66,208.848077,22155.541667,10.541911,0,11.02144,0,0,0,591.963584,14893.563115,305993.249671,14
SP,651.84,15.84,638,7436,beleza_saude,SP,2017,517.59,517.59,0,1054.531667,7.903247,6.166667,51.5,0,0,1,74.322792,0,0,7
SP,132.49,9.02,500,4608,beleza_saude,SP,2018,151.823333,108.85,154.937014,42468.724286,11.273584,7.962733,9.806023,0,0,0,17.14844,19799.925422,427136.256107,4
SP,13.39,7.39,50,4500,beleza_saude,SP,2018,158.535874,102.885,208.84466,46018.041429,10.665752,9.95493,16.552935,0,0,0,41.137931,16477.37064,475528.215386,3
SP,108.51,9.51,450,720,informatica_acessorios,SP,2017,198.824375,119.47,235.820734,19991.045714,12.304091,12.015707,11.846389,1,0,0,2.296586,5458.01457,345715.109856,0
SP,155.29,15.29,1125,11600,beleza_saude,SP,2018,150.651993,112.535,148.282412,37537.504286,9.838063,10.022727,13.721701,0,0,0,208.561179,16515.798151,483615.821486,8
RJ,54.1,16.11,500,3000,cama_mesa_banho,SP,2017,237.468694,98.99,953.500509,23859.054286,13.282966,12.574074,11.886244,0,0,0,593.724548,15317.592566,291643.578332,8
RJ,76.65,17.66,200,3960,beleza_saude,SP,2017,149.773496,106.83,164.994885,32158.368571,10.688338,8.804348,11.846389,0,0,0,370.31468,22102.810093,345715.109856,11
SP,140.08,20.18,4350,8000,esporte_lazer,SP,2018,170.594724,118.085,211.638477,36741.14,15.077519,14.764706,14.586934,0,0,1,250.045412,14040.213508,422407.097607,5
SP,22.77,7.78,200,4000,esporte_lazer,SP,2017,349.7,349.7,0,19152.062857,9.758299,10.592593,12.847377,1,0,0,94.257444,8787.211839,250979.635758,2
RJ,164.63,14.64,2100,13500,cama_mesa_banho,RJ,2018,157.928959,116.13,173.376005,36507.037143,13.563282,13.118033,13.715038,0,0,1,95.161284,19133.855655,458277.70975,5
SP,246.42,26.42,3876,43296,cama_mesa_banho,SP,2018,134.32,67.05,161.079081,44519.647143,12.567361,12.145455,16.552935,1,0,0,285.031025,13940.322722,475528.215386,3
SP,112.1,12.2,1050,5610,beleza_saude,SP,2017,146.611981,98.19,167.518805,22352.051429,10.370174,12.121212,10.36886,0,0,0,279.364151,10681.151987,256548.885209,9
SP,235.13,15.14,2900,12600,cama_mesa_banho,SP,2017,173.110385,94.56,293.633832,17349.634286,9.244751,9.422222,12.847377,0,0,1,27.976388,4269.261942,250979.635758,9
SP,162.65,12.75,1800,7616,cama_mesa_banho,SP,2018,152.63552,105.65,194.343337,33442.954286,19.473729,17.712538,13.715038,0,0,0,157.309345,12993.647155,458277.70975,6
RJ,215.56,35.76,2950,6160,cama_mesa_banho,SP,2017,157.2011,101.73,193.32335,23539.061667,12.167756,11.763033,11.846389,0,0,0,470.17325,18037.25667,345715.109856,9
SP,222.38,24.38,922,5040,esporte_lazer,SP,2017,152.19459,91.58,154.751393,28463.374286,12.462581,10.128342,11.886244,0,0,1,303.541278,1719.061008,291643.578332,8
SP,51.07,13.08,600,4048,esporte_lazer,SP,2017,129.853636,101.34,64.176428,41098.615714,15.827131,15.111111,11.723562,1,1,0,13.411726,0,343849.808439,16
SP,313.78,18.78,1150,10500,utilidades_domesticas,SP,2017,126.054516,94.75,104.646368,39187.948571,12.972208,13.765152,11.723562,0,1,1,583.660193,4499.905426,343849.808439,9
RJ,95.34,15.44,150,4096,informatica_acessorios,SP,2018,184.891053,125.33,119.382388,49571.878571,10.840104,8.741071,16.552935,1,0,0,378.271177,12106.74252,475528.215386,17
RJ,124.29,34.39,4450,26400,moveis_decoracao,SP,2018,198.723705,117.63,294.763925,39379.098571,11.438082,9.761733,13.721701,0,0,1,357.450293,19247.605896,483615.821486,10
SP,91.05,12.05,200,4096,esporte_lazer,SP,2018,150.203391,106.62,166.113421,31386.824286,13.612885,14.741228,15.685915,0,0,1,145.395006,14253.801846,352932.881383,11
RJ,355.38,117.38,13100,16000,informatica_acessorios,MG,2018,134.32,67.05,161.079081,44519.647143,12.567361,12.145455,16.552935,1,0,0,342.536584,13940.322722,475528.215386,4
SP,43.22,8.72,518,12936,esporte_lazer,SP,2017,160.57,160.57,0,22532.404286,11.796097,11.051282,11.846389,1,0,0,106.087064,5146.882286,345715.109856,16
SP,123.38,16.38,3100,17280,esporte_lazer,SP,2017,92.646667,80.52,42.498052,19107.818571,10.490189,9.785714,10.36886,1,0,0,134.544271,5209.893061,256548.885209,6
RJ,115.79,15.8,450,1140,informatica_acessorios,MG,2018,271.335714,129.79,342.191097,25554.294286,9.961427,8.637931,11.552505,0,0,0,314.7446,0,489980.283895,7
SP,25.46,10.96,500,25935,utilidades_domesticas,SP,2017,517.59,517.59,0,1054.531667,7.903247,6.166667,51.5,0,0,1,44.836238,0,0,7
RJ,41.26,16.36,200,2378,informatica_acessorios,MG,2018,157.501765,105.94,207.759447,44006.947143,7.686666,6.666667,9.806023,0,0,0,324.269543,33188.811862,427136.256107,7
SP,247.68,19.68,11350,60000,cama_mesa_banho,SP,2018,225.48,225.48,154.601827,34263.391429,15.003115,16.90625,16.552935,1,0,0,300.376749,4029.985538,475528.215386,10
RJ,157.16,17.17,750,23460,brinquedos,SP,2018,104.07,104.07,0,8580.56,8.470916,7.61039,11.552505,1,0,0,346.383641,8752.3019,489980.283895,7
SP,54.33,9.34,550,6400,esporte_lazer,SP,2017,79.225,79.225,26.382154,20943.19,12.749307,9.029412,10.36886,1,0,0,17.407462,6998.501662,256548.885209,9
SP,59.68,12.69,700,48000,moveis_decoracao,SP,2017,150.137486,107.78,163.713417,21492.578333,10.224528,10.427746,10.36886,0,0,0,296.193923,11560.640222,256548.885209,6
SP,64.58,14.78,300,2720,beleza_saude,SP,2018,184.699545,109.8,317.347835,34763.917143,15.336118,15.470769,13.721701,0,0,0,12.932005,24595.375381,483615.821486,8
SP,147.33,12.43,1550,11340,cama_mesa_banho,SP,2018,163.848397,113.585,212.072677,40895.157143,11.637926,10.354467,13.721701,0,0,0,142.319385,24131.800169,483615.821486,2
SP,41.72,8.72,400,8500,esporte_lazer,SP,2017,102.020652,78.45,72.603704,22224.708571,10.849535,10,11.886244,0,0,1,63.416206,4648.054362,291643.578332,4
SP,129.49,9.59,975,5700,esporte_lazer,SP,2018,177.537486,101.75,426.977285,38259.934286,7.540148,8.20625,11.552505,0,0,1,83.924116,23120.228824,489980.283895,4
RJ,169.3,14.3,150,1056,beleza_saude,RJ,2018,148.875084,97.07,200.348697,45938.228571,8.551046,7.818182,9.806023,0,0,1,157.491732,25501.234845,427136.256107,2
SP,81.11,16.21,1300,6156,beleza_saude,PR,2017,153.405497,105.28,263.427004,14015.725714,10.494637,4.888889,12.847377,0,0,1,481.023204,4857.064399,250979.635758,21
SP,68.3,13.4,1700,20000,cama_mesa_banho,SP,2018,148.941639,101.25,147.380533,34321.814286,13.433079,14.378049,13.715038,0,0,0,31.189926,17775.371164,458277.70975,4
SP,154.9,35,18600,102144,moveis_decoracao,SP,2017,151.127756,105.28,142.958265,16477.592857,10.431228,9,11.140125,0,0,0,14.114246,13073.244677,205372.622305,7
SP,24.35,11.85,150,5984,esporte_lazer,SP,2018,285.14,285.14,0,28466.845714,16.413277,20.4,13.715038,1,0,0,128.764009,14.977141,458277.70975,7
RJ,137.83,18.93,500,6468,relogios_presentes,MG,2018,162.896181,112.835,211.741374,43688.142857,13.68068,10.35,13.721701,0,0,0,335.610149,20885.474722,483615.821486,6
SP,257.34,9.36,2500,210000,cama_mesa_banho,SP,2017,132.8475,82.265,94.987778,21565.961429,11.64235,10.617021,11.846389,1,0,1,50.94664,8988.687183,345715.109856,4
RJ,376.39,17.39,438,2520,relogios_presentes,SP,2018,168.727411,104.85,262.690283,36702.774286,15.843978,22.25,14.949342,0,0,0,376.198167,29889.16394,393740.533187,13
RJ,91.79,15.3,525,4140,beleza_saude,SP,2017,155.509587,91.07,210.126225,10991.042857,11.711387,11.716418,9.861342,0,0,0,350.354961,2713.733708,100740.261894,12
SP,31.77,7.78,100,4500,beleza_saude,SP,2017,177.796267,106.16,277.977632,23304.957143,11.806908,13,11.846389,0,0,0,80.905621,16648.603912,345715.109856,6
RJ,92.64,15.64,250,640,relogios_presentes,SP,2018,54.48,54.48,2.998133,48555.102857,8.448086,6.15534,9.806023,1,0,0,343.529864,8056.559912,427136.256107,4
SP,258.9,9.9,450,640,relogios_presentes,SP,2018,148.875084,97.07,200.348697,45938.228571,8.551046,7.818182,9.806023,0,0,1,79.977641,25501.234845,427136.256107,2
SP,69.41,13.51,300,3024,esporte_lazer,PR,2018,163.602118,101.125,207.540138,31438.5,15.805472,14.517986,14.586934,0,0,1,549.002662,15937.519357,422407.097607,5
SP,128.85,18.85,3500,18900,beleza_saude,SP,2018,201.194078,128.2,293.978109,46350.867143,14.427591,14.036254,13.721701,0,0,1,289.188224,4544.140534,483615.821486,5
RJ,46.85,16.95,250,1200,beleza_saude,SP,2018,151.489145,106.78,181.260866,47235.041429,15.180389,15.014528,14.949342,0,0,1,440.272691,20584.16602,393740.533187,5
SP,33.75,11.85,300,4800,cama_mesa_banho,SP,2017,161.068626,110.235,216.792362,20325.452857,11.090343,11.358025,11.140125,0,0,1,122.076759,11349.791465,205372.622305,9
SP,55.13,15.23,285,2210,informatica_acessorios,MG,2018,187.10192,117.79,258.923166,48305.822857,12.079549,11.576037,16.552935,0,0,0,482.513576,30623.818403,475528.215386,6
RJ,319.88,19.98,375,15870,esporte_lazer,SP,2018,183.645132,124.19,259.221166,42959.005714,16.5656,15.478754,14.949342,0,0,1,345.39001,16264.733418,393740.533187,12
SP,31.75,11.85,178,3366,beleza_saude,SP,2017,173.482805,101.41,325.26674,19580.775714,13.620073,12.964467,13.725249,0,0,0,200.494123,11529.37969,117624.976813,8
SP,61.27,11.37,950,880,utilidades_domesticas,SP,2018,176.900658,119.26,255.117771,47839.962857,8.721561,9.6743,9.806023,0,0,0,25.88782,20002.139055,427136.256107,6
SP,102.03,12.13,1850,23625,cama_mesa_banho,SP,2017,144.913352,91.93,150.891512,19701.037143,10.865025,11.105263,10.36886,0,0,0,131.06969,9506.663405,256548.885209,8
RJ,235.7,35.9,2100,28880,cama_mesa_banho,SP,2017,157.22237,112.71,173.857127,24537.27,11.931114,0,11.846389,0,0,0,441.980153,14434.573797,345715.109856,9
SP,103.14,16.24,1383,20000,cama_mesa_banho,SP,2018,145.296489,102.13,194.496785,37216.35,13.04561,12.729885,13.715038,0,0,0,311.532942,21924.044704,458277.70975,7
SP,67.92,16.12,650,6750,relogios_presentes,SP,2017,186.110417,146.68,131.720765,22474.867143,11.674988,11.96875,11.886244,1,0,1,472.289814,3526.159037,291643.578332,5
SP,137.85,12.83,1600,2880,beleza_saude,SP,2017,152.045871,92.67,217.085211,26233.63,11.833202,11.265306,11.846389,0,0,1,87.43192,15981.130072,345715.109856,11
SP,95.58,13.59,900,7500,cama_mesa_banho,SP,2017,150.525117,96.8,149.986026,33145.33,10.492922,10.645161,11.723562,0,1,1,172.521098,21900.982878,343849.808439,12
SP,63.73,11.73,2000,47040,utilidades_domesticas,SP,2018,136.809776,104.06,120.459687,36824.557143,12.957319,13.617555,15.685915,0,0,0,96.954806,16562.401382,352932.881383,5
SP,55.52,16.54,400,13718,esporte_lazer,SP,2018,138.515462,90.35,158.353208,33988.814286,14.644992,14.159322,14.586934,0,0,1,147.625615,15634.605102,422407.097607,4
SP,455.38,38.38,1000,13699,beleza_saude,PR,2018,147.350846,113.88,144.881984,33511.825714,9.741057,9.342342,11.552505,0,0,1,396.907907,16503.552653,489980.283895,9
SP,26.68,7.78,145,1872,informatica_acessorios,SP,2017,143.552488,96.02,159.104475,19277.33,10.78094,14,10.36886,0,0,0,83.804458,16751.944532,256548.885209,3
SP,86.02,16.12,2500,2420,esporte_lazer,SP,2018,159.175949,100.285,218.838038,36198.618571,14.846362,14.660256,15.685915,0,0,0,289.350097,20261.769786,352932.881383,13
SP,27.38,7.39,200,1235,informatica_acessorios,SP,2018,164.930623,102.53,194.374517,44901.941429,16.016806,16.722388,14.949342,0,0,0,20.618685,14287.701916,393740.533187,1
SP,57.2,17.6,1600,21114,utilidades_domesticas,MG,2017,75.506,77.65,36.338078,16028.504286,10.628528,11.44,11.140125,1,0,0,303.541773,3074.972806,205372.622305,7
SP,154.76,9.76,217,1140,informatica_acessorios,SP,2017,130.07,130.07,145.635713,15547.707143,10.002691,10.565217,11.140125,1,0,0,0.959793,3589.955072,205372.622305,8
SP,14.72,8.72,300,3840,utilidades_domesticas,SP,2017,144.190952,114.79,130.2125,8619.47,12.18053,11.072165,9.861342,0,0,1,16.270672,591.043083,100740.261894,9
SP,78.14,11.15,1217,10868,beleza_saude,SP,2018,164.664059,104.53,192.360704,41863.845714,14.303145,11.524272,14.949342,0,0,1,8.666604,3319.753068,393740.533187,10
RJ,306.11,37.11,2550,22575,utilidades_domesticas,SP,2017,272.522273,114.895,539.804389,16525.65,11.485929,11.990909,11.140125,0,0,1,247.735606,1929.506324,205372.622305,9
SP,217.1,18.1,3500,15750,beleza_saude,SP,2017,161.769746,113.34,168.980649,26147.744286,11.401738,10.485714,11.886244,0,0,1,399.362161,19226.290171,291643.578332,7
SP,38.96,10.96,200,3640,esporte_lazer,SP,2017,159.006667,142.19,47.597788,13364.154286,12.879955,15.2,11.572975,1,0,0,401.379612,892.757498,176378.045309,7
SP,173.57,13.67,8200,48552,cama_mesa_banho,SP,2017,126.495,107.48,94.892205,30153.948571,10.910082,10.026087,11.846389,1,0,0,61.035154,8146.368744,345715.109856,7
SP,83.62,8.72,400,3750,moveis_decoracao,SP,2017,150.525117,96.8,149.986026,33145.33,10.492922,10.645161,11.723562,0,1,1,71.454826,21900.982878,343849.808439,6
SP,164.66,24.86,5200,30000,moveis_decoracao,SP,2018,149.017412,107.515,167.752428,42669.32,10.866723,10.867133,16.552935,0,0,1,11.96325,9923.744423,475528.215386,4
SP,117.68,14.78,600,12800,esporte_lazer,SP,2018,175.83511,106.78,321.117563,37893.29,17.668932,13.517544,16.552935,0,0,1,3.219189,23873.692287,475528.215386,5
SP,163.97,14.07,1627,27166,beleza_saude,SP,2017,178.133991,100.96,234.07599,19868.252857,12.512774,17.666667,11.02144,0,0,0,458.692954,22544.578634,305993.249671,6
SP,27.29,7.39,150,1360,beleza_saude,SP,2018,156.299831,109.38,187.703964,47349.655714,10.564134,10.473318,16.552935,0,0,0,15.816868,23628.356041,475528.215386,2
SP,312.59,13.59,9300,23625,cama_mesa_banho,SP,2017,153.787256,105.575,223.387256,21768.088333,10.356619,10.948571,10.36886,0,0,1,303.779803,9973.860249,256548.885209,7
SP,118.9,19,3500,23220,cama_mesa_banho,SP,2018,159.804674,114.61,160.473001,42354.661429,8.772883,7.612536,9.806023,0,0,1,303.995397,7028.108538,427136.256107,3
SP,46.01,16.11,900,2400,moveis_decoracao,PR,2017,152.045871,92.67,217.085211,26233.63,11.833202,11.265306,11.846389,0,0,1,475.455057,15981.130072,345715.109856,8
SP,55.04,7.39,1110,3762,beleza_saude,SP,2018,141.652491,102.28,137.813934,33514.647143,15.32623,14.967742,14.586934,0,0,0,74.060395,23264.385606,422407.097607,6
SP,68.72,8.72,500,4800,esporte_lazer,SP,2017,189.938098,110.78,251.881291,21365.408333,11.661881,12.833333,11.02144,0,0,1,7.627567,14370.776427,305993.249671,4
RJ,28.45,7.55,100,2240,utilidades_domesticas,RJ,2018,184.891053,125.33,119.382388,49571.878571,10.840104,8.741071,16.552935,1,0,0,4.033241,12106.74252,475528.215386,1
RJ,163.69,14.04,100,2304,beleza_saude,RJ,2018,201.685385,116.9,373.452604,28285.7,15.80946,15.742604,13.721701,0,0,0,108.033278,23080.987909,483615.821486,5
SP,318.3,19.3,7300,43200,brinquedos,SP,2018,148.875084,97.07,200.348697,45938.228571,8.551046,7.818182,9.806023,0,0,1,90.824777,25501.234845,427136.256107,2
